ID,CITY,STATE,ZIP,COUNTRYCODE,Longitude,Latitude,Match Score
645,DORAVILLE,GA,30360,USA,-84.28104086,33.91627851,100
646,DORAVILLE,GA,30340,USA,-84.27147729,33.90114901,100
647,DOTHAN,AL,36303,USA,-85.38301,31.23251,100
648,DOUGLASVILLE,GA,30134,USA,-84.74488,33.7532,100
649,DOVER,DE,19901,USA,-75.51302,39.17167,100
650,DOVER,DE,19904,USA,-75.55667,39.16191,100
651,DOVER,DE,19903,USA,-75.52161,39.15885,100
652,DOVER,NH,3820,USA,-70.8745,43.1955,100
653,DOWAGIAC,MI,49047,USA,-86.12121,41.99798,100
654,DRY RIDGE,KY,41035,USA,-84.63165,38.70742,100
655,DU BOIS,PA,15801,USA,-78.73578,41.11474,100
657,DULUTH,GA,30096,USA,-84.16805,33.99299,100
658,DUNDEE,FL,33838,USA,-81.61607,28.02241,100
659,DUNDEE,NY,14837,USA,-76.97678,42.52394,100
660,DUNEDIN,FL,34698,USA,-82.77902,28.01227,100
662,DUNN,NC,28334,USA,-78.61201,35.30792,100
663,DUQUESNE,PA,15110,USA,-79.8501,40.36827,100
664,DURANT,OK,74701,USA,-96.38016,33.99911,100
665,DURHAM,NC,27703,USA,-78.82857,35.95501,100
670,EAGLE PASS,TX,78852,USA,-100.49938,28.71152,100
672,EARTH CITY,MO,63045,USA,-90.46174,38.76657,100
673,EAST BERNSTADT,KY,40729,USA,-84.12676,37.23106,100
674,EAST BUTLER,PA,16029,USA,-79.84329,40.8776,100
676,EAST DUBUQUE,IL,61025,USA,-90.6413,42.49504,100
677,EAST GRANBY,CT,6026,USA,-72.72594,41.94426,100
678,EAST GRAND FORK,MN,56721,USA,-97.01314,47.93097,100
680,EAST GREENVILLE,PA,18041,USA,-75.50541,40.40783,100
681,EAST PEORIA,IL,61611,USA,-89.53505,40.68954,100
682,EAST POINT,GA,30349,USA,-84.51832573,33.6430865,100
683,EAST POINT,GA,30344,USA,-84.46087887,33.67408226,100
685,EAST SYRACUSE,NY,13057,USA,-76.06849,43.07759,100
687,EASTMAN,GA,31023,USA,-83.18268,32.19825,100
688,EASTON,ME,4740,USA,-67.91668,46.63945,100
690,EASTON,PA,18045,USA,-75.26008,40.66915,100
691,EAU CLAIRE,MI,49111,USA,-86.2808,42.01311,100
692,EAU CLAIRE,WI,54703,USA,-91.50783,44.80877,100
693,EAU CLAIRE,WI,54701,USA,-91.49421,44.80783,100
694,EDDYSTONE,PA,19022,USA,-75.34090215,39.86122646,100
695,EDEN,NY,14057,USA,-78.854934,42.6622722,100
697,EDENTON,NC,27932,USA,-76.62893,36.09727,100
698,EDINA,MN,554393038,USA,-93.37522145,44.87805579,100
701,EDINBURG,TX,78541,USA,-98.18615,26.3179,100
702,EDINBURG,TX,78540,USA,-98.18556,26.30843,100
703,EDISON,CA,93220,USA,-118.9407241,35.36418,100
705,EDISON,NJ,,USA,-74.38145,40.53033,100
706,EDISON,NJ,8818,USA,-74.37567,40.52651,100
707,EDISON,NJ,8837,USA,-74.33371,40.5363,100
708,EDISON,NJ,8817,USA,-74.40541,40.50156,100
710,EDMOND,OK,73034,USA,-97.47498,35.66195,100
712,EDWARDSVILLE,KS,66113,USA,-94.82792069,39.05733423,100
713,EDWARDSVILLE,KS,66111,USA,-94.82733593,39.10589855,100
715,EFFINGHAM,IL,62401,USA,-88.55454,39.12038,100
719,EL CENTRO,CA,92244,USA,-115.57169,32.79287,100
720,EL CENTRO,CA,92243,USA,-115.55881,32.79394,100
722,EL PASO,TX,79912,USA,-106.55389,31.8483,100
723,EL PASO,TX,79906,USA,-106.42205,31.79897,100
724,EL PASO,TX,79925,USA,-106.37709,31.77914,100
728,ELDRIDGE,IA,52748,USA,-90.57558,41.6561,100
729,ELGIN,IL,60123,USA,-88.2919,42.03104,100
730,ELIZABETH,NJ,7206,USA,-74.1903799,40.65295325,100
731,ELIZABETH,NJ,7201,USA,-74.20691,40.66639,100
732,ELIZABETH,NJ,7202,USA,-74.22441,40.65873,100
734,ELIZABETH CITY,NC,27909,USA,-76.22515,36.30167,100
735,ELIZABETHTOWN,KY,42701,USA,-85.86433,37.69715,100
736,ELIZABETHTOWN,PA,17022,USA,-76.60112,40.152,100
737,ELK GROVE VILLAG,IL,60007,USA,-87.98772,42.00329,100
740,ELK RIVER,MN,55330,USA,-93.56924,45.30817,100
741,ELKRIDGE,MD,21075,USA,-76.75069,39.19461,100
742,ELKTON,FL,32033,USA,-81.44599,29.7915,100
743,ELKTON,MD,21921,USA,-75.83102,39.61188,100
744,ELLINGTON,CT,6029,USA,-72.45715,41.90376,100
745,ELLOREE,SC,29047,USA,-80.57051,33.52961,100
747,ELMA,NY,14059,USA,-78.67645,42.81791,100
748,ELMIRA,NY,14903,USA,-76.83676,42.1297,100
749,ELMORE,OH,43416,USA,-83.28792,41.47874,100
750,ELMSFORD,NY,10523,USA,-73.81816,41.05667,100
751,ELMWOOD PARK,NJ,7407,USA,-74.12103,40.90042,100
752,ELOY,AZ,85231,USA,-111.55493,32.75521,100
753,ELWOOD,IL,60421,USA,-88.0873,41.42981,100
754,EMMETT,ID,83617,USA,-116.50565,43.87201,100
755,EMPORIA,KS,66801,USA,-96.18458,38.40865,100
756,ENDEAVOR,WI,53930,USA,-89.46789,43.71506,100
757,ENFIELD,CT,6082,USA,-72.59651,42.00013,100
759,ENGLEWOOD,NJ,7631,USA,-73.97451,40.89582,100
760,ENNIS,TX,75119,USA,-96.62723,32.32941,100
762,EPHRATA,PA,17522,USA,-76.17352,40.17653,100
763,ERIE,CO,80516,USA,-105.04513,40.04443,100
764,ERIE,PA,16509,USA,-80.0916,42.08302,100
765,ERIE,PA,16510,USA,-80.0155,42.13642,100
766,ERIE,PA,16502,USA,-80.09325,42.11654,100
767,ERIE,PA,16501,USA,-80.08302,42.12343,100
768,ERLANGER,KY,41018,USA,-84.60887,39.016,100
769,EUGENE,OR,97402,USA,-123.10891,44.05037,100
770,EVANSVILLE,IN,47711,USA,-87.55776,37.98517,100
771,EVANSVILLE,IN,47725,USA,-87.4959,38.05931,100
772,EVANSVILLE,IN,47715,USA,-87.49359,38.00159,100
773,EVENSVILLE,TN,37332,USA,-84.94042,35.58512,100
774,EVERETT,WA,98203,USA,-122.22236,47.93569,100
775,EXCELSIOR SPRINGS,MO,64024,USA,-94.22367,39.34115,100
776,EXETER,CA,93221,USA,-119.13977,36.2981,100
781,FAIRFAX,SC,29827,USA,-81.23935,32.9592,100
782,FAIRFIELD,CA,94533,USA,-122.0288,38.26036,100
783,FAIRFIELD,NJ,7004,USA,-74.29518,40.8801,100
784,FAIRFIELD,OH,45014,USA,-84.53068,39.33352,100
786,FAIRLESS HILLS,PA,19030,USA,-74.8494,40.17023,100
787,FAIRMONT,MN,56031,USA,-94.45865,43.65313,100
789,FAIRWATER,WI,53931,USA,-88.86744,43.74339,100
790,FAISON,NC,28341,USA,-78.13779,35.11789,100
792,FARGO,ND,58102,USA,-96.79045,46.88245,100
793,FARGO,ND,58103,USA,-96.8078,46.84145,100
794,FARIBAULT,MN,55021,USA,-93.27958,44.29298,100
795,FARMINGTON,NM,87499,USA,-108.1767,36.74809,100
796,FAYETTEVILLE,NC,28302,USA,-78.87708,35.05611,100
797,FAYETTEVILLE,TN,37334,USA,-86.56919,35.1437,100
798,FEDERAL WAY,WA,98003,USA,-122.30547,47.35033,100
799,FEDERALSBURG,MD,21632,USA,-75.77634,38.7095,100
800,FELLSMERE,FL,32948,USA,-80.59523,27.76684,100
801,FENNVILLE,MI,49408,USA,-86.10186,42.59616,100
802,FERGUSON,KY,42533,USA,-84.60033,37.06834,100
803,FERNDALE,WA,98248,USA,-122.60792,48.85272,100
804,FIREBAUGH,CA,93622,USA,-120.46032,36.86411,100
805,FISHERS,IN,46038,USA,-86.01597,39.9625,100
806,FLAGSTAFF,AZ,86001,USA,-111.64901,35.19796,100
807,FLAGSTAFF,AZ,86004,USA,-111.61576,35.21288,100
808,FLANDERS,NJ,7836,USA,-74.69719,40.88032,100
809,FLEETWOOD,PA,19522,USA,-75.81946,40.4532,100
811,FLEMINGTON,NJ,8822,USA,-74.86072,40.512,100
813,FLORENCE,AL,35630,USA,-87.67636,34.80363,100
814,FLORENCE,KY,41042,USA,-84.6258,38.99961,100
815,FLORENCE,NJ,8518,USA,-74.80468,40.11872,100
817,FLORENCE,SC,29501,USA,-79.77975,34.20028,100
820,FOGELSVILLE,PA,18051,USA,-75.65038,40.59206,100
821,FOLCROFT,PA,19032,USA,-75.27945,39.8941,100
822,FOND DU LAC,WI,54936,USA,-88.45083,43.77545,100
823,FOND DU LAC,WI,54935,USA,-88.47526,43.78421,100
824,FONTANA,CA,92335,USA,-117.448,34.09737,100
825,FONTANA,CA,92337,USA,-117.49315,34.04066,100
827,FONTANA,CA,923377618,USA,-117.507032,34.041084,100
829,FOREST GROVE,OR,97116,USA,-123.11388,45.52582,100
830,FOREST PARK,GA,30297,USA,-84.36072,33.62152,100
831,FOREST PARK,IL,60130,USA,-87.81093,41.88033,100
832,FOREST VIEW,IL,60638,USA,-87.75752845,41.8079785,100
833,FORT GIBSON,OK,74434,USA,-95.24138,35.79575,100
834,FORT KENT,ME,4743,USA,-68.58159,47.24455,100
836,FORT MADISON,IA,52627,USA,-91.34255,40.6312,100
837,FORT MORGAN,CO,80701,USA,-103.80028,40.25467,100
838,FORT PIERCE,FL,34949,USA,-80.29551,27.46289,100
839,FORT PIERCE,FL,34981,USA,-80.35497,27.41848,100
840,FORT SMITH,AR,72908,USA,-94.41879,35.3088,100
841,FORT SMITH,AR,72902,USA,-94.42114,35.38441,100
842,FORT WAYNE,IN,46816,USA,-85.09897,41.02548,100
843,FORT WAYNE,IN,468093200,USA,-85.16798,40.967934,100
844,FORT WAYNE,IN,46809,USA,-85.17638,41.01753,100
845,FORT WAYNE,IN,46805,USA,-85.11555,41.09926,100
846,FORT WORTH,TX,76102,USA,-97.33563,32.75041,100
847,FORT WORTH,TX,76162,USA,-97.42814,32.64706,100
848,FORT WORTH,TX,76131,USA,-97.3233,32.85474,100
849,FORT WORTH,TX,76107,USA,-97.35929,32.75204,100
850,FORT WORTH,TX,76177,USA,-97.29972,33.02076,100
851,FORT WORTH,TX,76104,USA,-97.33845,32.73414,100
854,FORT WORTH,TX,76140,USA,-97.2858,32.62789,100
855,FORT WORTH,TX,76155,USA,-97.05273,32.82317,100
856,FORT WORTH,TX,76115,USA,-97.33979,32.68275,100
857,FORT WORTH,TX,76134,USA,-97.34652,32.6323,100
858,FORT WORTH,TX,76110,USA,-97.33678,32.71413,100
860,FOUNTAIN INN,SC,29644,USA,-82.19833,34.69306,100
861,FOWLER,CA,93625,USA,-119.67747,36.63076,100
864,FRANKLIN,IN,46131,USA,-86.05358,39.48498,100
865,FRANKLIN,MA,2038,USA,-71.40161,42.08319,100
867,FRANKLIN PARK,IL,60131,USA,-87.87007,41.93313,100
868,FRANKSVILLE,WI,53126,USA,-87.9089,42.76365,100
870,FREDERICKSBURG,VA,22408,USA,-77.48982,38.26352,100
872,FREEPORT,NY,11520,USA,-73.58677,40.65496,100
873,FREEPORT,TX,77541,USA,-95.36899,28.97722,100
874,FREMONT,MI,49413,USA,-85.95141,43.46819,100
875,FREMONT,OH,43420,USA,-83.11923,41.3444,100
876,FRENCHVILLE,ME,4745,USA,-68.4158,47.28224,100
878,FRESNO,CA,93725,USA,-119.75479,36.70991,100
879,FRESNO,CA,93721,USA,-119.78678,36.73618,100
881,FRESNO,CA,93706,USA,-119.79749,36.71951,100
882,FRESNO,CA,93724,USA,-119.79022,36.7358086,100
883,FRIDLEY,MN,55421,USA,-93.26400766,45.06019533,100
884,FRIESLAND,WI,53935,USA,-89.06946,43.58835,100
886,FRYEBURG,ME,4037,USA,-70.95509,44.0544,100
889,FT. ATKINSON,WI,53538,USA,-88.83941,42.92677,100
891,FT. LAUDERDALE,FL,33315,USA,-80.15082,26.10606,100
892,FT. LAUDERDALE,FL,33309,USA,-80.1848,26.17362,100
893,FT. LAUDERDALE,FL,333096328,USA,-80.198279,26.1906,100
895,FT. PIERCE,FL,34946,USA,-80.34292,27.4782,100
896,FT. PIERCE,FL,34950,USA,-80.34176,27.45708,100
897,FT. SMITH,AR,72914,USA,-94.39629,35.40677,100
900,FT. WAYNE,IN,46808,USA,-85.15096,41.09088,100
901,FT. WAYNE,IN,46803,USA,-85.12041,41.07735,100
908,FULLERTON,CA,92831,USA,-117.87395,33.88547,100
909,FULLERTON,CA,92833,USA,-117.97149,33.86309,100
910,FULTON,NY,13069,USA,-76.41049,43.3241,100
911,GADSDEN,AL,35905,USA,-85.92253,33.95097,100
912,GAFFNEY,SC,29341,USA,-81.65486,35.07754,100
913,GAFFNEY,SC,29342,USA,-81.64867,35.07362,100
914,GAFFNEY,SC,29340,USA,-81.63805,35.0758,100
915,GAINESVILLE,GA,30501,USA,-83.82736,34.30086,100
916,GALESBURG,IL,61401,USA,-90.36619,40.95236,100
917,GALESBURG,IL,614015707,USA,-90.383741,40.928361,100
919,GARDEN CITY,TX,79739,USA,-101.4822,31.86311,100
920,GARDEN GROVE,CA,92843,USA,-117.94676,33.76679,100
921,GARDENA,CA,90249,USA,-118.32214,33.89773,100
922,GARDNER,IL,60424,USA,-88.30799,41.18734,100
923,GARDNERS,PA,17324,USA,-77.19732,40.03418,100
924,GARLAND,TX,75041,USA,-96.64563,32.86581,100
925,GARLAND,TX,75040,USA,-96.6372,32.90887,100
926,GARLAND,TX,75042,USA,-96.67756,32.91647,100
927,GARLAND,TX,75043,USA,-96.54614,32.85899,100
928,GARNER,NC,27529,USA,-78.59346,35.66705,100
929,GAS CITY,IN,46933,USA,-85.60999,40.48797,100
930,GASTON,SC,29053,USA,-81.10566,33.83445,100
931,GAYLORD,MN,55334,USA,-94.2199,44.55403,100
932,GENEVA,IL,60134,USA,-88.33036,41.88993,100
933,GENEVA,IL,601341684,USA,-88.26875,41.890002,100
934,GENEVA,IL,601343731,USA,-88.265051,41.891298,100
935,GENEVA,IN,46740,USA,-84.9564,40.59861,100
936,GENEVA,NY,14456,USA,-76.98629,42.86948,100
937,GEORGETOWN,DE,19947,USA,-75.38674,38.68596,100
938,GEORGETOWN,KY,40324,USA,-84.55505,38.21378,100
939,GIBSONIA,PA,15044,USA,-79.94792,40.63099,100
940,GILLETT,WI,54124,USA,-88.30381,44.89167,100
941,GLASSBORO,NJ,8028,USA,-75.11058,39.70612,100
942,GLENCOE,MN,55336,USA,-94.15438,44.77155,100
943,GLENDALE HEIGHTS,IL,60139,USA,-88.07386,41.92343,100
946,GLENWILLOW,OH,44139,USA,-81.47481811,41.36100468,100
948,GLOUCESTER,MA,1930,USA,-70.66615,42.61579,100
950,GODDARD,KS,67052,USA,-97.57009,37.66105,100
951,GOLDEN VALLEY,MN,55427,USA,-93.38127662,44.99331817,100
952,GOLDSBORO,NC,27530,USA,-77.98452,35.37541,100
953,GOLETA,CA,93117,USA,-119.86018,34.41257,100
954,GONZALES,LA,70737,USA,-90.92211,30.23737,100
955,GOODLETTSVILLE,TN,37072,USA,-86.71335,36.32154,100
956,GOODYEAR,AZ,85338,USA,-112.40037,33.42798,100
957,GORDONSVILLE,VA,22942,USA,-78.18786,38.13828,100
958,GOSHEN,NY,10924,USA,-74.33043,41.3987,100
959,GOULDSBORO,PA,18424,USA,-75.47909,41.25141,100
960,GRAFTON,ND,58237,USA,-97.41424,48.41297,100
962,GRANADA,CO,81041,USA,-102.34713,38.07097,100
964,GRAND BLANC,MI,48439,USA,-83.66586,42.94486,100
967,GRAND FORKS,ND,58201,USA,-97.05583,47.89494,100
968,GRAND FORKS,ND,58203,USA,-97.04204,47.92582,100
969,GRAND HAVEN,MI,49417,USA,-86.19857,43.04477,100
970,GRAND ISLAND,NE,68803,USA,-98.36628,40.92493,100
971,GRAND ISLAND,NE,68802,USA,-98.38026,40.94199,100
972,GRAND JUNCTION,CO,81501,USA,-108.56188,39.07131,100
973,GRAND PRAIRIE,TX,75051,USA,-97.00988,32.73552,100
974,GRAND PRAIRIE,TX,75052,USA,-97.00815,32.66657,100
976,GRAND PRAIRIE,TX,750508036,USA,-96.9983315,32.798616,100
978,GRAND RAPIDS,MI,49518,USA,-85.62407,42.88356,100
979,GRAND RAPIDS,MI,49548,USA,-85.65212,42.85725,100
980,GRAND RAPIDS,MI,,USA,-85.67195,42.96642,100
982,GRAND RAPIDS,MI,49544,USA,-85.68902,43.02371,100
983,GRAND RAPIDS,MI,49546,USA,-85.57865,42.92378,100
984,GRAND RAPIDS,MI,49504,USA,-85.68339,42.96878,100
985,GRAND RAPIDS,MI,49512,USA,-85.5643,42.90534,100
986,GRAND RAPIDS,MI,49508,USA,-85.61119,42.88024,100
987,GRAND RAPIDS,WI,54494,USA,-89.76765248,44.36983607,100
988,GRAND RAPIDS,MI,49507,USA,-85.63706,42.92997,100
990,GRANDVIEW,WA,98930,USA,-119.91129,46.25065,100
991,GRANITE CITY,IL,62040,USA,-90.10875,38.72025,100
992,GRANITEVILLE,SC,29829,USA,-81.83766,33.57038,100
993,GRANT,MI,49327,USA,-85.83723,43.33663,100
995,GREELEY,CO,80631,USA,-104.69264,40.41279,100
996,GREEN BAY,WI,54311,USA,-87.94302,44.51606,100
997,GREEN BAY,WI,54307,USA,-88.09453,44.53419,100
998,GREEN BAY,WI,54304,USA,-88.0441,44.50674,100
1003,GREENFIELD,IN,46140,USA,-85.78591,39.7898,100
1004,GREENFIELD,MN,55373,USA,-93.71787069,45.08419477,100
1005,GREENSBORO,AL,36744,USA,-87.59515,32.70534,100
1006,GREENSBORO,NC,27409,USA,-79.8868,36.07263,100
1007,GREENSBORO,NC,27404,USA,-79.83296,36.08564,100
1008,GREENSBORO,NC,27214,USA,-79.77976824,36.14928408,100
1009,GREENVILLE,MS,38703,USA,-91.03102,33.40411,100
1011,GREENVILLE,MS,38701,USA,-91.04538,33.40573,100
1012,GREENVILLE,NC,27834,USA,-77.38474,35.61025,100
1013,GREENVILLE,SC,29607,USA,-82.37677,34.84285,100
1015,GREENWOOD,IN,46143,USA,-86.08248,39.60597,100
1016,GREGORY,MI,48137,USA,-84.06219,42.45125,100
1017,GRETNA,VA,24557,USA,-79.3319,36.964,100
1018,GRIDLEY,CA,95948,USA,-121.69939,39.364,100
1019,GRIDLEY,IL,61744,USA,-88.88013,40.74348,100
1020,GROVE CITY,OH,43123,USA,-83.08631,39.88371,100
1021,GROVELAND,FL,34736,USA,-81.85566,28.5687,100
1022,GROVEPORT,OH,43125,USA,-82.89035,39.85354,100
1023,GUADALUPE,CA,93434,USA,-120.57381,34.96714,100
1026,HACKENSACK,NJ,7601,USA,-74.05467,40.88757,100
1029,HAINES CITY,FL,33844,USA,-81.6186,28.11771,100
1031,HALSTAD,MN,56548,USA,-96.82362,47.35261,100
1032,HAMBURG,IA,51640,USA,-95.65481,40.60893,100
1033,HAMER,ID,83425,USA,-112.20533,43.92291,100
1035,HAMILTON,OH,45014,USA,-84.57912946,39.35658543,100
1036,HAMLIN,NY,14464,USA,-77.9208121,43.2867151,100
1037,HAMMOND,IN,46320,USA,-87.51855,41.61491,100
1038,HAMMOND,LA,70401,USA,-90.46049,30.51116,100
1039,HAMMOND,WI,54015,USA,-92.43737,44.97561,100
1040,HANFORD,CA,93230,USA,-119.64353,36.33209,100
1041,HANNIBAL,MO,63401,USA,-91.38794,39.70414,100
1042,HANOVER,PA,17331,USA,-76.98151,39.80275,100
1043,HAPEVILLE,GA,30354,USA,-84.41240768,33.66125013,100
1044,HARAHAN,LA,70123,USA,-90.20298536,29.94119664,100
1045,HARLINGEN,TX,78550,USA,-97.69585,26.1906,100
1046,HARLINGEN,TX,78551,USA,-97.69382,26.19199,100
1047,HARRISBURG,PA,17110,USA,-76.87487,40.31421,100
1048,HARRISBURG,PA,17109,USA,-76.81706,40.28797,100
1049,HARRISBURG,PA,17112,USA,-76.78802,40.33795,100
1050,HARRISBURG,PA,17101,USA,-76.882,40.26177,100
1051,HARRISONBURG,VA,22801,USA,-78.87245,38.42353,100
1052,HARRISONVILLE,MO,64701,USA,-94.34585,38.64996,100
1054,HART,MI,49420,USA,-86.36493,43.70042,100
1055,HART,MI,494200651,USA,-86.3199395,43.706796,100
1056,HARTFORD,CT,6114,USA,-72.67825,41.7407,100
1057,HARTFORD,MI,49057,USA,-86.16873,42.20608,100
1058,HARVARD,IL,60033,USA,-88.61521,42.42207,100
1060,HASLET,TX,76177,USA,-97.33185456,32.96982389,100
1061,HASLET,TX,76052,USA,-97.38053,32.97818,100
1062,HASTINGS,FL,32145,USA,-81.46451,29.65979,100
1063,HATCH,NM,87937,USA,-107.15585,32.66648,100
1064,HATFIELD,MA,1038,USA,-72.60555,42.37566,100
1066,HATFIELD,PA,19440,USA,-75.29907,40.28019,100
1067,HAUPPAUGE,NY,11788,USA,-73.25936,40.80755,100
1069,HAVERHILL,MA,1832,USA,-71.0922,42.77368,100
1070,HAVERHILL,MA,1835,USA,-71.08107,42.76372,100
1071,HAVERHILL,MA,18321548,USA,-71.126018,42.789633,100
1072,HAVILAND,KS,67059,USA,-99.10424,37.6173,100
1073,HAVRE DE GRACE,MD,21078,USA,-76.11246,39.55791,100
1074,HAYWARD,CA,94545,USA,-122.10685,37.63873,100
1075,HAZEL PARK,MI,48030,USA,-83.10089,42.45624,100
1077,HAZELWOOD,MO,63042,USA,-90.36718,38.77563,100
1080,HEALDSBURG,CA,95448,USA,-122.87018,38.61579,100
1081,HEBRON,KY,41048,USA,-84.71125,39.09346,100
1082,HEBRON,OH,43025,USA,-82.49043,39.96225,100
1083,HELM,CA,93627,USA,-120.0980249,36.5333538,100
1084,HENDERSON,CO,80640,USA,-104.85167,39.90382,100
1085,HENDERSON,NV,89015,USA,-114.96826,36.04468,100
1086,HENDERSON,NV,89011,USA,-115.03003,36.08005,100
1087,HENDERSONVILLE,NC,28792,USA,-82.45848,35.31949,100
1088,HERMISTON,OR,97838,USA,-119.28696,45.84182,100
1090,HERNANDO,MS,38632,USA,-89.99094,34.82161,100
1091,HERSHEY,PA,17033,USA,-76.65142,40.28039,100
1092,HESSMER,LA,71341,USA,-92.16361,31.05901,100
1093,HEYBURN,ID,83336,USA,-113.76423,42.55951,100
1094,HIAWATHA,IA,52233,USA,-91.67712,42.04191,100
1095,HICKORY,NC,28601,USA,-81.33508,35.74719,100
1096,HICKSVILLE,NY,11802,USA,-73.53307,40.76767,100
1097,HICKSVILLE,NY,11801,USA,-73.52161,40.76697,100
1098,HIGH SPRINGS,FL,32643,USA,-82.59622,29.82596,100
1099,HILLSIDE,NJ,7205,USA,-74.22697,40.70073,100
1100,HILLSVILLE,VA,24343,USA,-80.71151,36.76485,100
1101,HINCKLEY,OH,44233,USA,-81.7645,41.27276,100
1104,HODGKINS,IL,60525,USA,-87.86259118,41.76874649,100
1106,HOLLAND,MI,49423,USA,-86.1043,42.78609,100
1107,HOLLAND,MI,49424,USA,-86.08086,42.82755,100
1108,HOLLISTER,CA,95023,USA,-121.40215,36.84713,100
1110,HOLLY RIDGE,NC,28445,USA,-77.56081,34.50351,100
1111,HOLTVILLE,CA,92250,USA,-115.37777,32.8121,100
1112,HOME,PA,15747,USA,-79.14516,40.76399,100
1113,HOMESTEAD,FL,33032,USA,-80.41839,25.51794,100
1114,HOMEWOOD,AL,35209,USA,-86.78535724,33.48606981,100
1115,HONOLULU,HI,96817,USA,-157.86195,21.32081,100
1116,HONOLULU,HI,96819,USA,-157.87705,21.3364,100
1117,HOOD RIVER,OR,97031,USA,-121.51936,45.70622,100
1119,HOPE MILLS,NC,28348,USA,-78.93323,34.94859,100
1120,HOPKINS,MN,55343,USA,-93.41141,44.9236,100
1121,HORNTOWN,VA,23395,USA,-75.45577,37.97549,100
1122,HORSE CAVE,KY,42749,USA,-85.88326,37.17608,100
1123,HORSHAM,PA,19044,USA,-75.13696,40.17837,100
1126,HOUSTON,TX,77026,USA,-95.33237,29.78969,100
1127,HOUSTON,TX,77032,USA,-95.30982,29.93422,100
1128,HOUSTON,TX,77011,USA,-95.30199,29.74205,100
1129,HOUSTON,TX,77095,USA,-95.62975,29.90414,100
1130,HOUSTON,TX,77061,USA,-95.2749,29.66447,100
1131,HOUSTON,TX,77003,USA,-95.33694,29.75245,100
1132,HOUSTON,TX,77041,USA,-95.54945,29.83959,100
1133,HOUSTON,TX,77043,USA,-95.57962,29.79063,100
1134,HOUSTON,TX,77001,USA,-95.36567,29.76526,100
1135,HOUSTON,TX,77054,USA,-95.41929,29.67512,100
1136,HOUSTON,TX,77009,USA,-95.35906,29.78046,100
1137,HOUSTON,TX,77015,USA,-95.17282,29.77839,100
1138,HOUSTON,TX,77077,USA,-95.61837,29.74878,100
1139,HOUSTON,TX,77029,USA,-95.28155,29.7592,100
1140,HOUSTON,TX,77080,USA,-95.53783,29.81934,100
1141,HOUSTON,TX,77020,USA,-95.33303,29.77213,100
1142,HOUSTON,TX,77021,USA,-95.35353,29.69188,100
1143,HOUSTON,TX,77040,USA,-95.50941,29.85163,100
1144,HUDSON,CO,80642,USA,-104.64396,40.07413,100
1145,HUDSON,NY,12534,USA,-73.77169,42.24549,100
1146,HUDSON,WI,54016,USA,-92.73142,44.97785,100
1147,HUDSONVILLE,MI,49426,USA,-85.86439,42.86598,100
1148,HUMBOLDT,TN,38343,USA,-88.92092,35.82394,100
1150,HUNTSVILLE,AL,35801,USA,-86.58323,34.72819,100
1151,HUNTSVILLE,AL,35805,USA,-86.60212,34.71662,100
1152,HURLEY,NY,12443,USA,-74.06404,41.9217,100
1153,HURLOCK,MD,21643,USA,-75.86434,38.6336,100
1154,HURON,CA,93234,USA,-120.1325095,36.1379679,100
1156,HUTCHINS,TX,75141,USA,-96.71587,32.64345,100
1158,HYDRO,OK,73048,USA,-98.57717,35.54683,100
1159,HYRUM,UT,84319,USA,-111.84143,41.63032,100
1160,IDAHO FALLS,ID,83404,USA,-112.00112,43.48244,100
1161,IDAHO FALLS,ID,83402,USA,-112.03862,43.49342,100
1162,IDAHO FALLS,ID,83405,USA,-112.03902,43.49703,100
1163,IDAHO FALLS,ID,83401,USA,-111.99386,43.49691,100
1164,IMLAY CITY,MI,48444,USA,-83.07162,43.03118,100
1165,IMMOKALEE,FL,34142,USA,-81.42285,26.41537,100
1167,INDEPENDENCE,MO,64056,USA,-94.35483,39.11603,100
1168,INDEPENDENCE,MO,64050,USA,-94.41694,39.09331,100
1169,INDEPENDENCE,MO,64058,USA,-94.3566,39.13545,100
1170,INDIAN TRAIL,NC,28079,USA,-80.63474,35.07927,100
1171,INDIANAPOLIS,IN,46219,USA,-86.04379,39.78344,100
1172,INDIANAPOLIS,IN,46268,USA,-86.227,39.90337,100
1173,INDIANAPOLIS,IN,46203,USA,-86.11344,39.73793,100
1174,INDIANAPOLIS,IN,46278,USA,-86.28242,39.89126,100
1175,INDIANAPOLIS,IN,46202,USA,-86.16917,39.77929,100
1176,INDIANAPOLIS,IN,462021944,USA,-86.138261,39.788556,100
1177,INDIANAPOLIS,IN,46241,USA,-86.25734,39.75358,100
1178,INDIANAPOLIS,IN,46231,USA,-86.32032,39.75306,100
1180,INDIANAPOLIS,IN,46225,USA,-86.15631,39.7492,100
1181,INDIANAPOLIS,IN,462419605,USA,-86.322338,39.676911,100
1182,INDIANAPOLIS,IN,46222,USA,-86.20898,39.78506,100
1184,INDIANOLA,MS,38751,USA,-90.65087,33.44442,100
1185,INDIANTOWN,FL,34956,USA,-80.46338,27.02437,100
1188,IONA,ID,83427,USA,-111.93423,43.52411,100
1189,IOWA CITY,IA,52240,USA,-91.52883,41.65505,100
1191,IRON CITY,GA,39859,USA,-84.81253,31.01252,100
1192,IRVING,TX,75060,USA,-96.97328,32.80836,100
1193,IRVING,TX,75061,USA,-97.0043,32.82788,100
